epoch:0, lr: 0.000300, loss: 4.543952, iters: 1_6600, precision: 0.250000, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 4.002986, iters: 91_6600, precision: 0.187500, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.919813, iters: 92_6600, precision: 0.234375, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 4.030086, iters: 93_6600, precision: 0.281250, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.940435, iters: 94_6600, precision: 0.234375, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 4.054774, iters: 95_6600, precision: 0.296875, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 4.045942, iters: 96_6600, precision: 0.312500, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.816543, iters: 97_6600, precision: 0.234375, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.915433, iters: 98_6600, precision: 0.250000, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.995082, iters: 99_6600, precision: 0.265625, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.962157, iters: 100_6600, precision: 0.312500, valpre: 0.000000
”那怪正教解放唐僧，讨素茶饭与他吃哩，听见打破二门，即便跳出。行者道：“师父，你这里去，你看他怎么就是那里去？”行者道：“你这个是个妖精，我等我去来。”行者道：“你这个是个妖精，不是个妖精的，不是个妖精。”那妖精道：“我们是个妖精的妖精，不是个妖精，不是妖精的妖精。”行者道：“我是个妖精，不是妖精，不是妖精的妖精，不是妖精的。妖精的妖精，不是妖精。妖怪赶上前来，打杀妖精。妖魔王见了，妖精，妖精神通报： 金箍棒，枪刀枪刀砍锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤锤。 那妖魔王，迎着胆战战战战战战战战战   战。 (152) ，迎着牙铲。 ，大圣僧勒出棒，径来迎着一个
epoch:1, lr: 0.000300, loss: 3.931935, iters: 101_6600, precision: 0.187500, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.920405, iters: 102_6600, precision: 0.296875, valpre: 0.000000
epoch:1, lr: 0.000300, loss: 3.922339, iters: 103_6600, precision: 0.171875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.973320, iters: 104_6600, precision: 0.328125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.981211, iters: 105_6600, precision: 0.234375, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.943032, iters: 106_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.899749, iters: 107_6600, precision: 0.359375, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.969548, iters: 108_6600, precision: 0.312500, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.947534, iters: 109_6600, precision: 0.265625, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 4.060543, iters: 110_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.857474, iters: 111_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.913813, iters: 112_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 4.029916, iters: 113_6600, precision: 0.328125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.904181, iters: 114_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.925328, iters: 115_6600, precision: 0.281250, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 4.045191, iters: 116_6600, precision: 0.296875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.963894, iters: 117_6600, precision: 0.281250, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.839924, iters: 118_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.938390, iters: 119_6600, precision: 0.312500, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.889495, iters: 120_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.870122, iters: 121_6600, precision: 0.296875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.870351, iters: 122_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.904488, iters: 123_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.875956, iters: 124_6600, precision: 0.296875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.984650, iters: 125_6600, precision: 0.109375, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.937815, iters: 126_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.840163, iters: 127_6600, precision: 0.281250, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.928858, iters: 128_6600, precision: 0.281250, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.897500, iters: 129_6600, precision: 0.359375, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.930362, iters: 130_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.917676, iters: 131_6600, precision: 0.171875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.983197, iters: 132_6600, precision: 0.265625, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.829282, iters: 133_6600, precision: 0.171875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.919948, iters: 134_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.884509, iters: 135_6600, precision: 0.328125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.873509, iters: 136_6600, precision: 0.312500, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.880015, iters: 137_6600, precision: 0.218750, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.895736, iters: 138_6600, precision: 0.234375, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.865222, iters: 139_6600, precision: 0.250000, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.850689, iters: 140_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.918970, iters: 141_6600, precision: 0.171875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.836986, iters: 142_6600, precision: 0.312500, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.929672, iters: 143_6600, precision: 0.218750, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.845243, iters: 144_6600, precision: 0.312500, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.890069, iters: 145_6600, precision: 0.296875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.878920, iters: 146_6600, precision: 0.140625, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.903009, iters: 147_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.918332, iters: 148_6600, precision: 0.296875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.760994, iters: 149_6600, precision: 0.218750, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.912276, iters: 150_6600, precision: 0.281250, valpre: 0.000000
或者也可指宽大的大厅。 (10) 　火甲——明代户籍制度，一次。 (11) 　三昧火———这里是说的是“这里的话。”是“这里是说话的话。 (12) 　三昧火———这里是说的话。 (123) 　 (3) 　 (3)——这里的意思是说的话。 (3) 　 (3) 　 　 (zhāng)————这是说的意思。 (3) 　 (3) 　三昧————即时，说是“八卦”。 (3) 　三藏———即“三藏”。 (33333) 　三藏——即“三藏”。 (33) 　三藏——即“三藏”。 (1) 　三藏———即“徒们的意思是说话说话   说话说话说话说话说话说话说话说话说话说话说话说话说话说话说话
epoch:2, lr: 0.000300, loss: 3.870846, iters: 151_6600, precision: 0.203125, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.892923, iters: 152_6600, precision: 0.312500, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.831938, iters: 153_6600, precision: 0.171875, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.805915, iters: 154_6600, precision: 0.187500, valpre: 0.000000
epoch:2, lr: 0.000300, loss: 3.928911, iters: 155_6600, precision: 0.265625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.930425, iters: 156_6600, precision: 0.234375, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.958789, iters: 157_6600, precision: 0.343750, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.808837, iters: 158_6600, precision: 0.234375, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.907359, iters: 159_6600, precision: 0.281250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.863521, iters: 160_6600, precision: 0.296875, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.882713, iters: 161_6600, precision: 0.156250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.939127, iters: 162_6600, precision: 0.265625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.933516, iters: 163_6600, precision: 0.265625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.942166, iters: 164_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.930572, iters: 165_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.810571, iters: 166_6600, precision: 0.140625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.821780, iters: 167_6600, precision: 0.265625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.943099, iters: 168_6600, precision: 0.234375, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.874911, iters: 169_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.863451, iters: 170_6600, precision: 0.312500, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.827859, iters: 171_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.840124, iters: 172_6600, precision: 0.265625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.992658, iters: 173_6600, precision: 0.312500, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.915125, iters: 174_6600, precision: 0.234375, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.750496, iters: 175_6600, precision: 0.296875, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.939741, iters: 176_6600, precision: 0.187500, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.902143, iters: 177_6600, precision: 0.218750, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.817993, iters: 178_6600, precision: 0.156250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.945139, iters: 179_6600, precision: 0.156250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.772437, iters: 180_6600, precision: 0.203125, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.869198, iters: 181_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.965403, iters: 182_6600, precision: 0.187500, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.939541, iters: 183_6600, precision: 0.156250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.947395, iters: 184_6600, precision: 0.203125, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.832103, iters: 185_6600, precision: 0.328125, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.855564, iters: 186_6600, precision: 0.265625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.873730, iters: 187_6600, precision: 0.296875, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.877150, iters: 188_6600, precision: 0.265625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.888945, iters: 189_6600, precision: 0.218750, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.896142, iters: 190_6600, precision: 0.218750, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.845814, iters: 191_6600, precision: 0.218750, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.828668, iters: 192_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.896519, iters: 193_6600, precision: 0.281250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.900933, iters: 194_6600, precision: 0.171875, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.817992, iters: 195_6600, precision: 0.203125, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.840840, iters: 196_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.819155, iters: 197_6600, precision: 0.250000, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.936009, iters: 198_6600, precision: 0.203125, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.738253, iters: 199_6600, precision: 0.203125, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.791605, iters: 200_6600, precision: 0.296875, valpre: 0.000339
先教收拾行囊、马匹俱备，然后着官人执壶酌酒。太宗举爵又问曰：“陛下，我是何在？”太宗道：“朕当年纪，今日月里有何？”太宗道：“朕在此，不知是何处？”太宗道：“朕当时，朕当时间窥，只是朕在此间，不知是朕之处，只是朕之意。”太宗道：“朕，我是朕之心，我是我的人，我是朕之人。”太宗道：“朕在此间，不是朕之间，不是朕之事。”太宗道：“朕在此间，朕当时，朕当时，不知之意，何如？”太宗道：“朕是朕，我是朕之人，不是朕之罪，不是朕之罪。”太宗道：“朕当时，不知是朕，何如？”太宗道：“朕在此处，我是朕之间，不是朕，我们在此   间，故。”太宗道：“朕当年，不知是朕，何，不敢擅入？”魏征道
epoch:3, lr: 0.000300, loss: 3.889154, iters: 201_6600, precision: 0.296875, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.786009, iters: 202_6600, precision: 0.390625, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.899858, iters: 203_6600, precision: 0.218750, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.886157, iters: 204_6600, precision: 0.296875, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.917985, iters: 205_6600, precision: 0.156250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.845098, iters: 206_6600, precision: 0.281250, valpre: 0.000000
epoch:3, lr: 0.000300, loss: 3.747813, iters: 207_6600, precision: 0.265625, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.797471, iters: 208_6600, precision: 0.265625, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.826556, iters: 209_6600, precision: 0.328125, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.816218, iters: 210_6600, precision: 0.187500, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.747883, iters: 211_6600, precision: 0.359375, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.837269, iters: 212_6600, precision: 0.187500, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.879830, iters: 213_6600, precision: 0.296875, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.853127, iters: 214_6600, precision: 0.265625, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.880808, iters: 215_6600, precision: 0.265625, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.827958, iters: 216_6600, precision: 0.250000, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.871645, iters: 217_6600, precision: 0.218750, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.818609, iters: 218_6600, precision: 0.203125, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.785785, iters: 219_6600, precision: 0.281250, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.954151, iters: 220_6600, precision: 0.218750, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.888486, iters: 221_6600, precision: 0.250000, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.808636, iters: 222_6600, precision: 0.281250, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.847294, iters: 223_6600, precision: 0.281250, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.878294, iters: 224_6600, precision: 0.312500, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.927738, iters: 225_6600, precision: 0.390625, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.877412, iters: 226_6600, precision: 0.312500, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.923808, iters: 227_6600, precision: 0.312500, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.949856, iters: 228_6600, precision: 0.218750, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.870998, iters: 229_6600, precision: 0.296875, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.824783, iters: 230_6600, precision: 0.296875, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.770343, iters: 231_6600, precision: 0.281250, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.944451, iters: 232_6600, precision: 0.328125, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.791069, iters: 233_6600, precision: 0.171875, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.867909, iters: 234_6600, precision: 0.296875, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.850314, iters: 235_6600, precision: 0.156250, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.815659, iters: 236_6600, precision: 0.343750, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.791728, iters: 237_6600, precision: 0.218750, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.896738, iters: 238_6600, precision: 0.234375, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.784402, iters: 239_6600, precision: 0.203125, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.906602, iters: 240_6600, precision: 0.250000, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.759875, iters: 241_6600, precision: 0.281250, valpre: 0.000000
epoch:4, lr: 0.000300, loss: 3.880606, iters: 242_6600, precision: 0.156250, valpre: 0.000000
